ai_idx,score,hung_match,hung_dist,pred_sel,conf_sel,conf_abs_err
79818,-0.09180560390814207,1,0.09134399145841599,1,1,0.00046161244972608984
18550,-0.09291688780649565,1,0.09245527535676956,1,1,0.00046161244972608984
19245,-0.0929637519584503,1,0.09250213950872421,1,1,0.00046161244972608984
48768,-0.09325765501125716,1,0.09279604256153107,1,1,0.00046161244972608984
16656,-0.09336281250580214,1,0.09290120005607605,1,1,0.00046161244972608984
9397,-0.09337583612068556,1,0.09291422367095947,1,1,0.00046161244972608984
72057,-0.09350352417095564,1,0.09304191172122955,1,1,0.00046161244972608984
76833,-0.09357480387552641,1,0.09311319142580032,1,1,0.00046161244972608984
99091,-0.09393632094725035,1,0.09347470849752426,1,1,0.00046161244972608984
28415,-0.09428284745081328,1,0.09382123500108719,1,1,0.00046161244972608984
36919,-0.09454359541996382,1,0.09408198297023773,1,1,0.00046161244972608984
54619,-0.09502062629326247,1,0.09455901384353638,1,1,0.00046161244972608984
32508,-0.09595629255636595,1,0.09549468010663986,1,1,0.00046161244972608984
29190,-0.09651701580150984,1,0.09605540335178375,1,1,0.00046161244972608984
58266,-0.09670728872879408,1,0.096245676279068,1,1,0.00046161244972608984
20918,-0.09688485096557997,1,0.09642323851585388,1,1,0.00046161244972608984
76180,-0.09705810676678084,1,0.09659649431705475,1,1,0.00046161244972608984
61195,-0.09758269469602965,1,0.09712108224630356,1,1,0.00046161244972608984
71761,-0.09874614010914229,1,0.0982845276594162,1,1,0.00046161244972608984
44981,-0.09917546491487883,1,0.09871385246515274,1,1,0.00046161244972608984
13810,-0.099208493338665,1,0.0987468808889389,1,1,0.00046161244972608984
91844,-0.09930263142450713,1,0.09884101897478104,1,1,0.00046161244972608984
3355,-0.09938463251455687,1,0.09892302006483078,1,1,0.00046161244972608984
86184,-0.09964292179211043,1,0.09918130934238434,1,1,0.00046161244972608984
68482,-0.09996619503363036,1,0.09950458258390427,1,1,0.00046161244972608984
1399,-0.10031667034490965,1,0.09985505789518356,1,1,0.00046161244972608984
78678,-0.1003458617196884,1,0.09988424926996231,1,1,0.00046161244972608984
24270,-0.1003836585150566,1,0.0999220460653305,1,1,0.00046161244972608984
46870,-0.10041249226196669,1,0.0999508798122406,1,1,0.00046161244972608984
98791,-0.10052077154978178,1,0.1000591591000557,1,1,0.00046161244972608984
97225,-0.10054336171015166,1,0.10008174926042557,1,1,0.00046161244972608984
18715,-0.10066912751062773,1,0.10020751506090164,1,1,0.00046161244972608984
42162,-0.10142852793796919,1,0.1009669154882431,1,1,0.00046161244972608984
10131,-0.10154620240791701,1,0.10108458995819092,1,1,0.00046161244972608984
48665,-0.10214847754104994,1,0.10168686509132385,1,1,0.00046161244972608984
21521,-0.10220251660211943,1,0.10174090415239334,1,1,0.00046161244972608984
1679,-0.10221719424589537,1,0.10175558179616928,1,1,0.00046161244972608984
2762,-0.10223759393556975,1,0.10177598148584366,1,1,0.00046161244972608984
56080,-0.10261226128204726,1,0.10215064883232117,1,1,0.00046161244972608984
47313,-0.10333966891630553,1,0.10287805646657944,1,1,0.00046161244972608984
73844,-0.10343555043800734,1,0.10297393798828125,1,1,0.00046161244972608984
87788,-0.10353865157230757,1,0.10307703912258148,1,1,0.00046161244972608984
46807,-0.10377354602678679,1,0.1033119335770607,1,1,0.00046161244972608984
83408,-0.10391882489784621,1,0.10345721244812012,1,1,0.00046161244972608984
92581,-0.10398699771030806,1,0.10352538526058197,1,1,0.00046161244972608984
72765,-0.10399868022068404,1,0.10353706777095795,1,1,0.00046161244972608984
99855,-0.1040101392136421,1,0.10354852676391602,1,1,0.00046161244972608984
27365,-0.10410963426693343,1,0.10364802181720734,1,1,0.00046161244972608984
30605,-0.10470338593586348,1,0.10424177348613739,1,1,0.00046161244972608984
71531,-0.1054040310846176,1,0.10494241863489151,1,1,0.00046161244972608984
14673,-0.10570609997375868,1,0.10524448752403259,1,1,0.00046161244972608984
36468,-0.10595652143820189,1,0.1054949089884758,1,1,0.00046161244972608984
38028,-0.10600529293878935,1,0.10554368048906326,1,1,0.00046161244972608984
62564,-0.10626839529140852,1,0.10580678284168243,1,1,0.00046161244972608984
17870,-0.10657318364246748,1,0.1061115711927414,1,1,0.00046161244972608984
19272,-0.10666256825788878,1,0.10620095580816269,1,1,0.00046161244972608984
41235,-0.10669599901302718,1,0.10623438656330109,1,1,0.00046161244972608984
65169,-0.1069207010732498,1,0.10645908862352371,1,1,0.00046161244972608984
3708,-0.10762242655619048,1,0.10716081410646439,1,1,0.00046161244972608984
73686,-0.10787146966322325,1,0.10740985721349716,1,1,0.00046161244972608984
40664,-0.10837183575495146,1,0.10791022330522537,1,1,0.00046161244972608984
48891,-0.10862569938763045,1,0.10816408693790436,1,1,0.00046161244972608984
86089,-0.10871899555786513,1,0.10825738310813904,1,1,0.00046161244972608984
87149,-0.10890575181110762,1,0.10844413936138153,1,1,0.00046161244972608984
56901,-0.10912192295654677,1,0.10866031050682068,1,1,0.00046161244972608984
42734,-0.10923521648510359,1,0.1087736040353775,1,1,0.00046161244972608984
1858,-0.10934841315611266,1,0.10888680070638657,1,1,0.00046161244972608984
65284,-0.10951820443733595,1,0.10905659198760986,1,1,0.00046161244972608984
92901,-0.10991017948254012,1,0.10944856703281403,1,1,0.00046161244972608984
37637,-0.11006148587330244,1,0.10959987342357635,1,1,0.00046161244972608984
51299,-0.11054330001934431,1,0.11008168756961823,1,1,0.00046161244972608984
19359,-0.11058307866915129,1,0.1101214662194252,1,1,0.00046161244972608984
57609,-0.11083122770651244,1,0.11036961525678635,1,1,0.00046161244972608984
11082,-0.11095966081484221,1,0.11049804836511612,1,1,0.00046161244972608984
13080,-0.11132942567928694,1,0.11086781322956085,1,1,0.00046161244972608984
15911,-0.11154882292612456,1,0.11108721047639847,1,1,0.00046161244972608984
47019,-0.11200210134848021,1,0.11154048889875412,1,1,0.00046161244972608984
82274,-0.11204313169582747,1,0.11158151924610138,1,1,0.00046161244972608984
81822,-0.11216041873558424,1,0.11169880628585815,1,1,0.00046161244972608984
85857,-0.11232190261944197,1,0.11186029016971588,1,1,0.00046161244972608984
46192,-0.11255255769356154,1,0.11209094524383545,1,1,0.00046161244972608984
95999,-0.11255925576551817,1,0.11209764331579208,1,1,0.00046161244972608984
96968,-0.1125749243365135,1,0.11211331188678741,1,1,0.00046161244972608984
28196,-0.1126475972996559,1,0.11218598484992981,1,1,0.00046161244972608984
49070,-0.11279524545534514,1,0.11233363300561905,1,1,0.00046161244972608984
14664,-0.11286520640715025,1,0.11240359395742416,1,1,0.00046161244972608984
19026,-0.11311065833433531,1,0.11264904588460922,1,1,0.00046161244972608984
50319,-0.1134790820942726,1,0.11301746964454651,1,1,0.00046161244972608984
49618,-0.11366875897510909,1,0.113207146525383,1,1,0.00046161244972608984
74004,-0.1137808604107704,1,0.11331924796104431,1,1,0.00046161244972608984
69198,-0.11383901964290999,1,0.1133774071931839,1,1,0.00046161244972608984
53845,-0.1140085501538124,1,0.1135469377040863,1,1,0.00046161244972608984
81873,-0.11445448230369948,1,0.11399286985397339,1,1,0.00046161244972608984
18197,-0.11447749714716338,1,0.11401588469743729,1,1,0.00046161244972608984
9976,-0.11457050274475478,1,0.11410889029502869,1,1,0.00046161244972608984
33206,-0.1146111382113304,1,0.11414952576160431,1,1,0.00046161244972608984
60413,-0.11481932233436964,1,0.11435770988464355,1,1,0.00046161244972608984
54979,-0.11488186995848082,1,0.11442025750875473,1,1,0.00046161244972608984
35372,-0.1149860588775482,1,0.11452444642782211,1,1,0.00046161244972608984
82634,-0.11542045007809065,1,0.11495883762836456,1,1,0.00046161244972608984
85309,-0.11553614269359969,1,0.1150745302438736,1,1,0.00046161244972608984
76057,-0.11612337510450743,1,0.11566176265478134,1,1,0.00046161244972608984
12724,-0.1162685422168579,1,0.1158069297671318,1,1,0.00046161244972608984
87611,-0.11635881345137022,1,0.11589720100164413,1,1,0.00046161244972608984
61466,-0.11656606625183485,1,0.11610445380210876,1,1,0.00046161244972608984
41511,-0.11673725824221037,1,0.11627564579248428,1,1,0.00046161244972608984
99046,-0.11675072144134901,1,0.11628910899162292,1,1,0.00046161244972608984
94029,-0.11699969004257582,1,0.11653807759284973,1,1,0.00046161244972608984
2666,-0.11727352868183516,1,0.11681191623210907,1,1,0.00046161244972608984
60329,-0.11751961390837096,1,0.11705800145864487,1,1,0.00046161244972608984
48675,-0.11759268175228499,1,0.1171310693025589,1,1,0.00046161244972608984
68126,-0.1181753842101898,1,0.11771377176046371,1,1,0.00046161244972608984
56235,-0.11818506251438521,1,0.11772345006465912,1,1,0.00046161244972608984
92062,-0.11857675443752669,1,0.1181151419878006,1,1,0.00046161244972608984
24845,-0.11862793992622755,1,0.11816632747650146,1,1,0.00046161244972608984
5037,-0.11878554205759428,1,0.1183239296078682,1,1,0.00046161244972608984
20599,-0.11882824878557585,1,0.11836663633584976,1,1,0.00046161244972608984
82575,-0.11909578423365019,1,0.1186341717839241,1,1,0.00046161244972608984
32023,-0.11933455299003981,1,0.11887294054031372,1,1,0.00046161244972608984
55662,-0.11943015138967894,1,0.11896853893995285,1,1,0.00046161244972608984
91205,-0.11966523955925368,1,0.11920362710952759,1,1,0.00046161244972608984
32359,-0.11981714199646376,1,0.11935552954673767,1,1,0.00046161244972608984
23085,-0.12003319393261336,1,0.11957158148288727,1,1,0.00046161244972608984
95808,-0.12012668381794356,1,0.11966507136821747,1,1,0.00046161244972608984
49174,-0.12046060393913649,1,0.1199989914894104,1,1,0.00046161244972608984
62242,-0.12068665455444716,1,0.12022504210472107,1,1,0.00046161244972608984
41323,-0.12069940994842909,1,0.120237797498703,1,1,0.00046161244972608984
26331,-0.12089185844524764,1,0.12043024599552155,1,1,0.00046161244972608984
95487,-0.12091754059656523,1,0.12045592814683914,1,1,0.00046161244972608984
13432,-0.12093808184727095,1,0.12047646939754486,1,1,0.00046161244972608984
51456,-0.12098496835096739,1,0.1205233559012413,1,1,0.00046161244972608984
95100,-0.1212610496149864,1,0.12079943716526031,1,1,0.00046161244972608984
18789,-0.12172082494362257,1,0.12125921249389648,1,1,0.00046161244972608984
15766,-0.12179987560375594,1,0.12133826315402985,1,1,0.00046161244972608984
54580,-0.12195264230831526,1,0.12149102985858917,1,1,0.00046161244972608984
32048,-0.12222951333387755,1,0.12176790088415146,1,1,0.00046161244972608984
78504,-0.12223369310959242,1,0.12177208065986633,1,1,0.00046161244972608984
19986,-0.12236901055439375,1,0.12190739810466766,1,1,0.00046161244972608984
31020,-0.1224699063168373,1,0.1220082938671112,1,1,0.00046161244972608984
87164,-0.12247755061252974,1,0.12201593816280365,1,1,0.00046161244972608984
83779,-0.12256683091982268,1,0.12210521847009659,1,1,0.00046161244972608984
68247,-0.12258782665594481,1,0.12212621420621872,1,1,0.00046161244972608984
36067,-0.12269503306015395,1,0.12223342061042786,1,1,0.00046161244972608984
90270,-0.12280983905657195,1,0.12234822660684586,1,1,0.00046161244972608984
86415,-0.12289419453009032,1,0.12243258208036423,1,1,0.00046161244972608984
96158,-0.12321108262403868,1,0.12274947017431259,1,1,0.00046161244972608984
69835,-0.12321243862970732,1,0.12275082617998123,1,1,0.00046161244972608984
3850,-0.12327576856478117,1,0.12281415611505508,1,1,0.00046161244972608984
83798,-0.12329148183926009,1,0.122829869389534,1,1,0.00046161244972608984
7065,-0.1236297903524246,1,0.12316817790269852,1,1,0.00046161244972608984
56863,-0.12379683236940764,1,0.12333521991968155,1,1,0.00046161244972608984
31471,-0.1239654911623802,1,0.12350387871265411,1,1,0.00046161244972608984
6274,-0.12434180508716963,1,0.12388019263744354,1,1,0.00046161244972608984
40804,-0.12443761955364607,1,0.12397600710391998,1,1,0.00046161244972608984
38665,-0.12463453094824217,1,0.12417291849851608,1,1,0.00046161244972608984
99854,-0.12492740582092665,1,0.12446579337120056,1,1,0.00046161244972608984
46134,-0.12496134321554564,1,0.12449973076581955,1,1,0.00046161244972608984
45705,-0.1250239280925598,1,0.12456231564283371,1,1,0.00046161244972608984
10693,-0.12508383076055907,1,0.12462221831083298,1,1,0.00046161244972608984
5272,-0.12518397401436232,1,0.12472236156463623,1,1,0.00046161244972608984
9176,-0.1254148451553192,1,0.12495323270559311,1,1,0.00046161244972608984
23722,-0.12553129027946852,1,0.12506967782974243,1,1,0.00046161244972608984
35523,-0.12558301220997237,1,0.12512139976024628,1,1,0.00046161244972608984
52876,-0.12577632497414015,1,0.12531471252441406,1,1,0.00046161244972608984
52429,-0.12581719885929488,1,0.1253555864095688,1,1,0.00046161244972608984
73794,-0.12585145662887953,1,0.12538984417915344,1,1,0.00046161244972608984
20927,-0.1260222686396446,1,0.12556065618991852,1,1,0.00046161244972608984
7864,-0.12624855767353438,1,0.1257869452238083,1,1,0.00046161244972608984
43365,-0.1266474170552101,1,0.126185804605484,1,1,0.00046161244972608984
17050,-0.12665160428150557,1,0.12618999183177948,1,1,0.00046161244972608984
97700,-0.1270959420071449,1,0.12663432955741882,1,1,0.00046161244972608984
89661,-0.12755412291153334,1,0.12709251046180725,1,1,0.00046161244972608984
99070,-0.1278046412335243,1,0.12734302878379822,1,1,0.00046161244972608984
29102,-0.12788805793388747,1,0.12742644548416138,1,1,0.00046161244972608984
44026,-0.12801339160068892,1,0.12755177915096283,1,1,0.00046161244972608984
69217,-0.12846044133766554,1,0.12799882888793945,1,1,0.00046161244972608984
91872,-0.12860188315971754,1,0.12814027070999146,1,1,0.00046161244972608984
12611,-0.1288572443590965,1,0.12839563190937042,1,1,0.00046161244972608984
45085,-0.12889685164554976,1,0.12843523919582367,1,1,0.00046161244972608984
43941,-0.12899117599590681,1,0.12852956354618073,1,1,0.00046161244972608984
2360,-0.12909636329277419,1,0.1286347508430481,1,1,0.00046161244972608984
95765,-0.12928298543556593,1,0.12882137298583984,1,1,0.00046161244972608984
30132,-0.12930782567127608,1,0.12884621322155,1,1,0.00046161244972608984
85393,-0.12941766213043593,1,0.12895604968070984,1,1,0.00046161244972608984
76529,-0.129571561323246,1,0.1291099488735199,1,1,0.00046161244972608984
31334,-0.12962156962021254,1,0.12915995717048645,1,1,0.00046161244972608984
2989,-0.12969308029278181,1,0.12923146784305573,1,1,0.00046161244972608984
61267,-0.12974076400860213,1,0.12927915155887604,1,1,0.00046161244972608984
14548,-0.12975821326836012,1,0.12929660081863403,1,1,0.00046161244972608984
13101,-0.13002230654819869,1,0.1295606940984726,1,1,0.00046161244972608984
13563,-0.13010053764446639,1,0.1296389251947403,1,1,0.00046161244972608984
67558,-0.13034233878715895,1,0.12988072633743286,1,1,0.00046161244972608984
43882,-0.13053243290050887,1,0.13007082045078278,1,1,0.00046161244972608984
41420,-0.1306398553715553,1,0.13017824292182922,1,1,0.00046161244972608984
99162,-0.13095830808742903,1,0.13049669563770294,1,1,0.00046161244972608984
13666,-0.13163300286396407,1,0.13117139041423798,1,1,0.00046161244972608984
68603,-0.1318203998671379,1,0.1313587874174118,1,1,0.00046161244972608984
93543,-0.13183512221439742,1,0.13137350976467133,1,1,0.00046161244972608984
17036,-0.1320250524149742,1,0.1315634399652481,1,1,0.00046161244972608984
27112,-0.13241139482124709,1,0.131949782371521,1,1,0.00046161244972608984
91170,-0.1326409770117607,1,0.1321793645620346,1,1,0.00046161244972608984
69448,-0.1327516777382698,1,0.1322900652885437,1,1,0.00046161244972608984
73873,-0.1327630622254219,1,0.1323014497756958,1,1,0.00046161244972608984
99747,-0.13289401362999342,1,0.13243240118026733,1,1,0.00046161244972608984
88905,-0.13289668093784712,1,0.13243506848812103,1,1,0.00046161244972608984
48566,-0.13298066388233565,1,0.13251905143260956,1,1,0.00046161244972608984
99570,-0.1330728424654808,1,0.1326112300157547,1,1,0.00046161244972608984
37021,-0.13307674656971358,1,0.1326151341199875,1,1,0.00046161244972608984
43455,-0.13308866749866866,1,0.13262705504894257,1,1,0.00046161244972608984
88284,-0.13313694726093672,1,0.13267533481121063,1,1,0.00046161244972608984
72868,-0.13317473660572432,1,0.13271312415599823,1,1,0.00046161244972608984
25196,-0.13330823610886,1,0.1328466236591339,1,1,0.00046161244972608984
93534,-0.13338311444385909,1,0.132921501994133,1,1,0.00046161244972608984
77145,-0.13350284527405165,1,0.13304123282432556,1,1,0.00046161244972608984
89533,-0.13355353902443312,1,0.13309192657470703,1,1,0.00046161244972608984
64436,-0.13370703588589095,1,0.13324542343616486,1,1,0.00046161244972608984
19269,-0.13377258609398268,1,0.1333109736442566,1,1,0.00046161244972608984
40007,-0.13405317495926283,1,0.13359156250953674,1,1,0.00046161244972608984
11617,-0.13406056593521498,1,0.1335989534854889,1,1,0.00046161244972608984
94770,-0.13406297992332838,1,0.1336013674736023,1,1,0.00046161244972608984
34133,-0.13414180706604384,1,0.13368019461631775,1,1,0.00046161244972608984
36102,-0.13426191042526625,1,0.13380029797554016,1,1,0.00046161244972608984
31067,-0.13439608048065566,1,0.13393446803092957,1,1,0.00046161244972608984
69966,-0.13466138075455092,1,0.13419976830482483,1,1,0.00046161244972608984
5400,-0.13475065361126326,1,0.13428904116153717,1,1,0.00046161244972608984
87335,-0.13541771899326704,1,0.13495610654354095,1,1,0.00046161244972608984
14582,-0.13546404670341872,1,0.13500243425369263,1,1,0.00046161244972608984
50469,-0.1356954170332756,1,0.1352338045835495,1,1,0.00046161244972608984
35707,-0.13598721157177351,1,0.13552559912204742,1,1,0.00046161244972608984
38737,-0.13605280648334883,1,0.13559119403362274,1,1,0.00046161244972608984
44104,-0.13615982662304305,1,0.13569821417331696,1,1,0.00046161244972608984
30485,-0.13625550697906874,1,0.13579389452934265,1,1,0.00046161244972608984
1744,-0.13630181978805922,1,0.13584020733833313,1,1,0.00046161244972608984
48218,-0.1364125354157295,1,0.13595092296600342,1,1,0.00046161244972608984
72231,-0.13647573124035262,1,0.13601411879062653,1,1,0.00046161244972608984
73538,-0.13668492864235304,1,0.13622331619262695,1,1,0.00046161244972608984
28812,-0.1369027687178459,1,0.1364411562681198,1,1,0.00046161244972608984
77339,-0.1370039923058357,1,0.13654237985610962,1,1,0.00046161244972608984
82782,-0.1370585007534828,1,0.1365968883037567,1,1,0.00046161244972608984
25929,-0.1371222330199089,1,0.1366606205701828,1,1,0.00046161244972608984
69009,-0.13724613617523573,1,0.13678452372550964,1,1,0.00046161244972608984
77186,-0.1372966213093605,1,0.1368350088596344,1,1,0.00046161244972608984
30404,-0.13730520437820815,1,0.13684359192848206,1,1,0.00046161244972608984
91082,-0.13734075854881667,1,0.13687914609909058,1,1,0.00046161244972608984
55564,-0.13746098111732863,1,0.13699936866760254,1,1,0.00046161244972608984
71129,-0.13750206361874007,1,0.13704045116901398,1,1,0.00046161244972608984
22025,-0.137585539923748,1,0.1371239274740219,1,1,0.00046161244972608984
93179,-0.13771836887462996,1,0.13725675642490387,1,1,0.00046161244972608984
50324,-0.13795873950584792,1,0.13749712705612183,1,1,0.00046161244972608984
39401,-0.13832070361240767,1,0.13785909116268158,1,1,0.00046161244972608984
5231,-0.13842046688660048,1,0.1379588544368744,1,1,0.00046161244972608984
99376,-0.13867880831821822,1,0.13821719586849213,1,1,0.00046161244972608984
24165,-0.13873540292843245,1,0.13827379047870636,1,1,0.00046161244972608984
66587,-0.1390264226065483,1,0.1385648101568222,1,1,0.00046161244972608984
25362,-0.13909984062775038,1,0.1386382281780243,1,1,0.00046161244972608984
94817,-0.1391046388016548,1,0.1386430263519287,1,1,0.00046161244972608984
7392,-0.13915811906917952,1,0.13869650661945343,1,1,0.00046161244972608984
2292,-0.13940054606064223,1,0.13893893361091614,1,1,0.00046161244972608984
68903,-0.13941190074547194,1,0.13895028829574585,1,1,0.00046161244972608984
10805,-0.13947940300568007,1,0.13901779055595398,1,1,0.00046161244972608984
9740,-0.1398661477433052,1,0.1394045352935791,1,1,0.00046161244972608984
1112,-0.1399249924288597,1,0.1394633799791336,1,1,0.00046161244972608984
90876,-0.13994938562973402,1,0.13948777318000793,1,1,0.00046161244972608984
39822,-0.14008793662651442,1,0.13962632417678833,1,1,0.00046161244972608984
53418,-0.14013927112682723,1,0.13967765867710114,1,1,0.00046161244972608984
15990,-0.14026400874718092,1,0.13980239629745483,1,1,0.00046161244972608984
78839,-0.14027192126377486,1,0.13981030881404877,1,1,0.00046161244972608984
9697,-0.1402945561276283,1,0.13983294367790222,1,1,0.00046161244972608984
31599,-0.14044654797180556,1,0.13998493552207947,1,1,0.00046161244972608984
40646,-0.14049640725716017,1,0.14003479480743408,1,1,0.00046161244972608984
60852,-0.14060400854214095,1,0.14014239609241486,1,1,0.00046161244972608984
87185,-0.14072291980846785,1,0.14026130735874176,1,1,0.00046161244972608984
498,-0.14077479075058363,1,0.14031317830085754,1,1,0.00046161244972608984
72180,-0.1408048910961952,1,0.14034327864646912,1,1,0.00046161244972608984
2850,-0.1408400578366127,1,0.1403784453868866,1,1,0.00046161244972608984
72525,-0.14090024362667464,1,0.14043863117694855,1,1,0.00046161244972608984
71951,-0.14092512856586836,1,0.14046351611614227,1,1,0.00046161244972608984
86042,-0.14093654285534285,1,0.14047493040561676,1,1,0.00046161244972608984
63259,-0.14117993842228316,1,0.14071832597255707,1,1,0.00046161244972608984
26805,-0.1412108434305992,1,0.1407492309808731,1,1,0.00046161244972608984
89484,-0.14147933255298994,1,0.14101772010326385,1,1,0.00046161244972608984
19102,-0.14154294561012648,1,0.1410813331604004,1,1,0.00046161244972608984
23113,-0.14158221016987227,1,0.14112059772014618,1,1,0.00046161244972608984
94622,-0.14162576626404189,1,0.1411641538143158,1,1,0.00046161244972608984
95777,-0.14180437158211134,1,0.14134275913238525,1,1,0.00046161244972608984
55625,-0.14190508853062056,1,0.14144347608089447,1,1,0.00046161244972608984
37778,-0.14192551802261733,1,0.14146390557289124,1,1,0.00046161244972608984
2533,-0.14201163183315657,1,0.14155001938343048,1,1,0.00046161244972608984
36459,-0.14205383192165755,1,0.14159221947193146,1,1,0.00046161244972608984
68139,-0.1421518219576683,1,0.1416902095079422,1,1,0.00046161244972608984
52758,-0.14222602974041365,1,0.14176441729068756,1,1,0.00046161244972608984
81995,-0.1422508401738014,1,0.14178922772407532,1,1,0.00046161244972608984
60445,-0.14252339731319807,1,0.14206178486347198,1,1,0.00046161244972608984
79361,-0.14257234762771986,1,0.14211073517799377,1,1,0.00046161244972608984
93673,-0.1427502525912132,1,0.14228864014148712,1,1,0.00046161244972608984
28907,-0.14277658294304274,1,0.14231497049331665,1,1,0.00046161244972608984
87199,-0.14279599915607832,1,0.14233438670635223,1,1,0.00046161244972608984
26465,-0.14290157388313673,1,0.14243996143341064,1,1,0.00046161244972608984
3612,-0.14295404087170027,1,0.14249242842197418,1,1,0.00046161244972608984
88941,-0.14295551608665846,1,0.14249390363693237,1,1,0.00046161244972608984
89817,-0.14301348160370253,1,0.14255186915397644,1,1,0.00046161244972608984
53913,-0.1431608242855873,1,0.1426992118358612,1,1,0.00046161244972608984
2791,-0.14316621850593947,1,0.14270460605621338,1,1,0.00046161244972608984
43518,-0.14333911667927168,1,0.1428775042295456,1,1,0.00046161244972608984
52777,-0.14336516390903853,1,0.14290355145931244,1,1,0.00046161244972608984
82886,-0.14351180623634718,1,0.1430501937866211,1,1,0.00046161244972608984
80334,-0.14361310433014296,1,0.14315149188041687,1,1,0.00046161244972608984
87387,-0.14363155196770094,1,0.14316993951797485,1,1,0.00046161244972608984
84729,-0.14373466800316237,1,0.14327305555343628,1,1,0.00046161244972608984
18310,-0.14388469289406203,1,0.14342308044433594,1,1,0.00046161244972608984
9142,-0.14403124581440352,1,0.14356963336467743,1,1,0.00046161244972608984
52845,-0.14405495356186293,1,0.14359334111213684,1,1,0.00046161244972608984
33498,-0.1440770370827522,1,0.14361542463302612,1,1,0.00046161244972608984
77809,-0.1442870391474571,1,0.14382542669773102,1,1,0.00046161244972608984
52042,-0.14461781512363814,1,0.14415620267391205,1,1,0.00046161244972608984
22006,-0.14461908172233962,1,0.14415746927261353,1,1,0.00046161244972608984
93590,-0.14462790320976637,1,0.14416629076004028,1,1,0.00046161244972608984
40339,-0.14468856583698653,1,0.14422695338726044,1,1,0.00046161244972608984
92102,-0.144699056254467,1,0.1442374438047409,1,1,0.00046161244972608984
88202,-0.14470126162632369,1,0.1442396491765976,1,1,0.00046161244972608984
45735,-0.14470759461983107,1,0.14424598217010498,1,1,0.00046161244972608984
82334,-0.1447196645603981,1,0.144258052110672,1,1,0.00046161244972608984
21773,-0.1447489155398216,1,0.14428730309009552,1,1,0.00046161244972608984
64905,-0.14476481507881545,1,0.14430320262908936,1,1,0.00046161244972608984
30931,-0.14482470284565352,1,0.14436309039592743,1,1,0.00046161244972608984
29185,-0.1449683947430458,1,0.1445067822933197,1,1,0.00046161244972608984
19718,-0.145244990097126,1,0.1447833776473999,1,1,0.00046161244972608984
59254,-0.14527638684376143,1,0.14481477439403534,1,1,0.00046161244972608984
13354,-0.1454278422461357,1,0.1449662297964096,1,1,0.00046161244972608984
44487,-0.14556603561504744,1,0.14510442316532135,1,1,0.00046161244972608984
57832,-0.14569153319462202,1,0.14522992074489594,1,1,0.00046161244972608984
18743,-0.1459071231947746,1,0.14544551074504852,1,1,0.00046161244972608984
