ai_idx,score,greedy_match,greedy_dist,pred_sel,conf_sel,conf_abs_err
97388,-0.06619774829596281,1,0.05226683244109154,1,1,0.013930915854871273
11804,-0.06627430440858006,1,0.06094318628311157,1,1,0.0053311181254684925
79920,-0.06629663519561291,1,0.062270455062389374,1,1,0.004026180133223534
80611,-0.06641804985702038,1,0.05603168159723282,1,1,0.01038636825978756
10694,-0.06656396854668856,1,0.05930550396442413,1,1,0.007258464582264423
24263,-0.06657492599333636,1,0.0662318766117096,1,1,0.0003430493816267699
32761,-0.0666419166373089,1,0.0649137869477272,1,1,0.0017281296895816922
88725,-0.06667885498609394,1,0.06617491692304611,1,1,0.0005039380630478263
26443,-0.06669970648363233,1,0.06588910520076752,1,1,0.000810601282864809
94193,-0.06677932851016521,1,0.05546461418271065,1,1,0.011314714327454567
23039,-0.06685246340930462,1,0.06154746934771538,1,1,0.005304994061589241
11835,-0.06685495097190142,1,0.06267561763525009,1,1,0.004179333336651325
77894,-0.06692053854931146,1,0.06623837351799011,1,1,0.0006821650313213468
22769,-0.06698586232960224,1,0.056821051985025406,1,1,0.010164810344576836
56066,-0.0670240567997098,1,0.06463683396577835,1,1,0.002387222833931446
79932,-0.06736303051002324,1,0.06606066972017288,1,1,0.0013023607898503542
76994,-0.06736530177295208,1,0.0646531730890274,1,1,0.002712128683924675
55091,-0.06746828928589821,1,0.05743994563817978,1,1,0.01002834364771843
86931,-0.06749155861325562,1,0.06607167422771454,1,1,0.0014198843855410814
99744,-0.06750118990021292,1,0.06730391085147858,1,1,0.00019727904873434454
92748,-0.0675541004166007,1,0.06035633012652397,1,1,0.007197770290076733
98653,-0.06763597224198747,1,0.06753341853618622,1,1,0.000102553705801256
56274,-0.06768075609579682,1,0.06474670022726059,1,1,0.002934055868536234
59956,-0.06769095209892839,1,0.06694531440734863,1,1,0.0007456376915797591
6444,-0.0677776844240725,1,0.0657731294631958,1,1,0.0020045549608767033
97055,-0.06779378093779087,1,0.061717439442873,1,1,0.00607634149491787
45924,-0.06785308383405209,1,0.04926566779613495,1,1,0.018587416037917137
65081,-0.06790029699914157,1,0.06715165078639984,1,1,0.0007486462127417326
60068,-0.06793105119140819,1,0.06760665029287338,1,1,0.0003244008985348046
61680,-0.0679367296397686,1,0.062488436698913574,1,1,0.005448292940855026
99173,-0.06799872452393174,1,0.06217842549085617,1,1,0.005820299033075571
95199,-0.06808338360860944,1,0.06285043060779572,1,1,0.005232953000813723
6631,-0.06815265605109744,1,0.06775606423616409,1,1,0.0003965918149333447
17755,-0.06821052888699342,1,0.0679863691329956,1,1,0.00022415975399781018
32053,-0.06827655294910073,1,0.06084673851728439,1,1,0.0074298144318163395
77490,-0.06831561186118051,1,0.06804367899894714,1,1,0.00027193286223337054
16400,-0.06838375749066472,1,0.06404269486665726,1,1,0.0043410626240074635
50973,-0.06840158358681947,1,0.0666300430893898,1,1,0.001771540497429669
34917,-0.06842511473223567,1,0.06701061874628067,1,1,0.001414495985955
82972,-0.0684533710591495,1,0.0668550431728363,1,1,0.0015983278863132
43011,-0.06845662463456392,1,0.059549253433942795,1,1,0.008907371200621128
54465,-0.06845766957849264,1,0.06586781144142151,1,1,0.0025898581370711327
54924,-0.06850964177283458,1,0.06808874011039734,1,1,0.00042090166243724525
9315,-0.06857460923492908,1,0.060520682483911514,1,1,0.00805392675101757
92190,-0.06861887703416869,1,0.06823049485683441,1,1,0.0003883821773342788
99364,-0.06863082596100867,1,0.06680510193109512,1,1,0.0018257240299135447
87655,-0.06873799674212933,1,0.0624176487326622,1,1,0.006320348009467125
19599,-0.06874182936735451,1,0.06821735948324203,1,1,0.0005244698841124773
86126,-0.06876562722027302,1,0.06728354841470718,1,1,0.001482078805565834
21532,-0.06881592934951186,1,0.06368636339902878,1,1,0.005129565950483084
34289,-0.06883533886866644,1,0.0678929015994072,1,1,0.0009424372692592442
633,-0.06894113769521937,1,0.06866934895515442,1,1,0.0002717887400649488
37316,-0.0690923472866416,1,0.05692989006638527,1,1,0.012162457220256329
32214,-0.06911003589630127,1,0.06449082493782043,1,1,0.004619210958480835
81170,-0.06911626644432545,1,0.05648932605981827,1,1,0.01262694038450718
18640,-0.0691382494114805,1,0.06880272179841995,1,1,0.0003355276130605489
57706,-0.06919647997710854,1,0.06775598227977753,1,1,0.0014404976973310113
80156,-0.06928837823215872,1,0.06792353093624115,1,1,0.0013648472959175706
19404,-0.06934212741907686,1,0.06876296550035477,1,1,0.0005791619187220931
22894,-0.0693753210362047,1,0.06755465269088745,1,1,0.0018206683453172445
39000,-0.06944112665951252,1,0.053204700350761414,1,1,0.016236426308751106
33277,-0.06953739700838923,1,0.06539271026849747,1,1,0.0041446867398917675
38049,-0.06962008948903531,1,0.06860809028148651,1,1,0.0010119992075487971
42174,-0.06962176319211721,1,0.0676867738366127,1,1,0.0019349893555045128
12512,-0.06963385845301673,1,0.06914261728525162,1,1,0.0004912411677651107
12289,-0.06969129829667509,1,0.0665072351694107,1,1,0.0031840631272643805
57300,-0.06972104962915182,1,0.0632835328578949,1,1,0.006437516771256924
82657,-0.06973126484081149,1,0.06799498945474625,1,1,0.0017362753860652447
97744,-0.06975471926853061,1,0.06301287561655045,1,1,0.006741843651980162
42294,-0.06983565259724855,1,0.05890752375125885,1,1,0.010928128845989704
57215,-0.06987131183268502,1,0.06902143359184265,1,1,0.0008498782408423722
79789,-0.06987387826666236,1,0.06670637428760529,1,1,0.0031675039790570736
65591,-0.06991770397871733,1,0.06525997072458267,1,1,0.004657733254134655
17391,-0.06997920281719416,1,0.06931595504283905,1,1,0.0006632477743551135
77952,-0.06998777785338461,1,0.06915190815925598,1,1,0.0008358696941286325
95696,-0.07001709565520287,1,0.0617658793926239,1,1,0.008251216262578964
262,-0.07012556726112962,1,0.06606177985668182,1,1,0.004063787404447794
99692,-0.07013719994574785,1,0.0607759915292263,1,1,0.00936120841652155
88892,-0.07019060663878918,1,0.061325810849666595,1,1,0.008864795789122581
63976,-0.0702592907473445,1,0.061665017157793045,1,1,0.008594273589551449
83201,-0.07037724275141954,1,0.06620572507381439,1,1,0.004171517677605152
90441,-0.07043310411972925,1,0.06990663707256317,1,1,0.0005264670471660793
61946,-0.07045509628369473,1,0.0701899603009224,1,1,0.0002651359827723354
16997,-0.07048112258780748,1,0.06914035975933075,1,1,0.001340762828476727
62249,-0.07048844825476408,1,0.05653955414891243,1,1,0.01394889410585165
97258,-0.07052395446226001,1,0.06866264343261719,1,1,0.0018613110296428204
13041,-0.07070161867886782,1,0.05620216205716133,1,1,0.014499456621706486
30503,-0.07071784231811762,1,0.06212979182600975,1,1,0.008588050492107868
69060,-0.07088129967451096,1,0.047468431293964386,1,1,0.02341286838054657
94171,-0.07091308478266001,1,0.06473351269960403,1,1,0.006179572083055973
58733,-0.07092157553415745,1,0.07048672437667847,1,1,0.00043485115747898817
37043,-0.0709414582233876,1,0.06775258481502533,1,1,0.0031888734083622694
49484,-0.07098264415981248,1,0.07053019851446152,1,1,0.0004524456453509629
36111,-0.07099555380409583,1,0.07074382901191711,1,1,0.00025172479217872024
72781,-0.07100097551301587,1,0.07084912806749344,1,1,0.000151847445522435
84345,-0.07101783016696572,1,0.06355442106723785,1,1,0.007463409099727869
43045,-0.07107629399979487,1,0.07022342830896378,1,1,0.000852865690831095
16053,-0.07110156619455665,1,0.07036446779966354,1,1,0.0007370983948931098
95572,-0.07115954218897969,1,0.07006441056728363,1,1,0.001095131621696055
50793,-0.07131432718597353,1,0.0676664412021637,1,1,0.0036478859838098288
44163,-0.0713360644876957,1,0.06729697436094284,1,1,0.004039090126752853
5088,-0.07143202051520348,1,0.05408141389489174,1,1,0.017350606620311737
21624,-0.07155520655214787,1,0.06548142433166504,1,1,0.006073782220482826
39895,-0.07156769186258316,1,0.06603468954563141,1,1,0.005533002316951752
48229,-0.07168699894100428,1,0.06373690813779831,1,1,0.007950090803205967
37683,-0.07169046509079635,1,0.07141569256782532,1,1,0.00027477252297103405
41337,-0.07174758007749915,1,0.06638841331005096,1,1,0.005359166767448187
89582,-0.07207641890272498,1,0.06720709800720215,1,1,0.004869320895522833
75941,-0.07209787145256996,1,0.06265333294868469,1,1,0.00944453850388527
41296,-0.07216998399235308,1,0.07112954556941986,1,1,0.0010404384229332209
41853,-0.07218358939280733,1,0.0712083950638771,1,1,0.000975194328930229
41305,-0.07220988254994154,1,0.06713322550058365,1,1,0.005076657049357891
85766,-0.0723528265953064,1,0.06634430587291718,1,1,0.006008520722389221
95022,-0.07237630570307374,1,0.06973853707313538,1,1,0.002637768629938364
48112,-0.07264870920334943,1,0.07223013043403625,1,1,0.0004185787693131715
86361,-0.07268746197223663,1,0.05778305232524872,1,1,0.014904409646987915
20792,-0.07280337694101036,1,0.07222403585910797,1,1,0.0005793410819023848
30201,-0.07283390732482076,1,0.07162037491798401,1,1,0.0012135324068367481
71007,-0.07316792383790016,1,0.05588146671652794,1,1,0.017286457121372223
54507,-0.0732892919331789,1,0.06233065575361252,1,1,0.010958636179566383
46060,-0.07329430244863033,1,0.07086391001939774,1,1,0.0024303924292325974
87919,-0.07329927710816264,1,0.07211596518754959,1,1,0.0011833119206130505
10038,-0.07344930898398161,1,0.06388168036937714,1,1,0.009567628614604473
86432,-0.07360254228115082,1,0.06436468660831451,1,1,0.009237855672836304
17514,-0.07362280134111643,1,0.06166952848434448,1,1,0.011953272856771946
64340,-0.07363966022967361,1,0.0732850432395935,1,1,0.0003546169900801033
32350,-0.07373120257398114,1,0.07320418953895569,1,1,0.0005270130350254476
90564,-0.07386257767211646,1,0.07245861738920212,1,1,0.0014039602829143405
3563,-0.07387075503356755,1,0.07157126069068909,1,1,0.002299494342878461
33134,-0.07392638188321143,1,0.07232281565666199,1,1,0.0016035662265494466
46887,-0.07393373735249043,1,0.0645766630768776,1,1,0.009357074275612831
16446,-0.07402097131125629,1,0.07318945229053497,1,1,0.0008315190207213163
19824,-0.0740388073027134,1,0.06590195000171661,1,1,0.00813685730099678
5990,-0.07421425866778009,1,0.07407982647418976,1,1,0.0001344321935903281
34839,-0.07423102098982781,1,0.0728314146399498,1,1,0.0013996063498780131
11241,-0.0742932737339288,1,0.07102959603071213,1,1,0.003263677703216672
77508,-0.07446584990248084,1,0.07365715503692627,1,1,0.0008086948655545712
72722,-0.0745725773012964,1,0.07445821166038513,1,1,0.00011436564091127366
42835,-0.07481316849589348,1,0.06491358578205109,1,1,0.009899582713842392
90935,-0.0748156908666715,1,0.07325711101293564,1,1,0.0015585798537358642
27660,-0.07489610835909843,1,0.061988722532987595,1,1,0.01290738582611084
99305,-0.07496755570173264,1,0.07372424751520157,1,1,0.001243308186531067
33354,-0.07505504367873073,1,0.0697638988494873,1,1,0.0052911448292434216
4146,-0.07508222962496802,1,0.07481832057237625,1,1,0.0002639090525917709
85004,-0.07508658478036523,1,0.07073518633842468,1,1,0.004351398441940546
35540,-0.07516463007777929,1,0.0707273781299591,1,1,0.004437251947820187
32191,-0.07517719373572618,1,0.07385452091693878,1,1,0.001322672818787396
74610,-0.07517723739147186,1,0.05952154099941254,1,1,0.015655696392059326
50129,-0.0752915742341429,1,0.0745004341006279,1,1,0.0007911401335150003
37883,-0.07536097563570365,1,0.074392169713974,1,1,0.0009688059217296541
17349,-0.07538019493222237,1,0.0724954679608345,1,1,0.002884726971387863
13085,-0.07540625939145684,1,0.0687718316912651,1,1,0.006634427700191736
38580,-0.07541787950322032,1,0.07506955415010452,1,1,0.00034832535311579704
14329,-0.07544143649283797,1,0.07514827698469162,1,1,0.0002931595081463456
13421,-0.07551396545022726,1,0.07074109464883804,1,1,0.004772870801389217
96682,-0.07556657830718905,1,0.07520186901092529,1,1,0.00036470929626375437
95197,-0.07557359093334526,1,0.07514351606369019,1,1,0.0004300748696550727
99381,-0.0756022411515005,1,0.07480782270431519,1,1,0.0007944184471853077
50896,-0.07561914925463498,1,0.07295580208301544,1,1,0.0026633471716195345
59131,-0.07568037032615393,1,0.07433954626321793,1,1,0.001340824062936008
63898,-0.07570226863026619,1,0.026441313326358795,1,1,0.049260955303907394
45462,-0.07570485444739461,1,0.07353261858224869,1,1,0.0021722358651459217
85348,-0.07596149574965239,1,0.06761783361434937,1,1,0.00834366213530302
17054,-0.07621640432626009,1,0.06929095834493637,1,1,0.006925445981323719
95124,-0.07624211441725492,1,0.06127232685685158,1,1,0.014969787560403347
84169,-0.0762740639038384,1,0.0697685182094574,1,1,0.006505545694380999
12700,-0.0763169324491173,1,0.07534700632095337,1,1,0.0009699261281639338
88,-0.07648535119369626,1,0.06984373182058334,1,1,0.006641619373112917
48984,-0.07652700773905963,1,0.07554300874471664,1,1,0.0009839989943429828
36864,-0.07652747351676226,1,0.06588510423898697,1,1,0.010642369277775288
66841,-0.07654069826821797,1,0.07619071006774902,1,1,0.0003499882004689425
21607,-0.07664534170180559,1,0.07254824042320251,1,1,0.004097101278603077
6597,-0.07664880342781544,1,0.06639561057090759,1,1,0.010253192856907845
85357,-0.07674317061901093,1,0.07245564460754395,1,1,0.00428752601146698
53548,-0.07683752966113389,1,0.0741989016532898,1,1,0.0026386280078440905
56216,-0.07684824336320162,1,0.07229448854923248,1,1,0.004553754813969135
